Region,City,Venue_Name,Customer_Type,BrandOwner,Brand,MacroCategory,Product_Category,CocktailName,Price,Top4
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Various,Lime Juice,SOFT DRINKS,Juice,Mojito,11,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Various,Mint,OTHER,Herbs,Mojito,11,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Various,Soda,SOFT DRINKS,Soda,Mojito,11,Yes
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,11,No
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,11,No
Emilia-Romagna,Ravenna,Caffè Raffinato Bar,RISTORANTE,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,11,No
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Gin Tonic Tanqueray,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Tanqueray,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Garibaldi,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Various,Orange Juice,SOFT DRINKS,Juice,Garibaldi,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Negroni,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni,12,Yes
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Campari Spritz,12,No
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Campari Spritz,12,No
Emilia-Romagna,Ravenna,Bistrot Segreto Drinks,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Campari Spritz,12,No
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Mavolo,Gin amuerte coca leaf red,SPIRITS,Gin,Amuerte Red Negroni,16,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Amuerte Red Negroni,16,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Amuerte Red Negroni,16,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,18,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,18,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni Sbagliato,13,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni Sbagliato,13,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Various,Prosecco,WINE,Sparkling Wine,Negroni Sbagliato,13,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Brown forman,Gentleman Jack,SPIRITS,American Whisky,Gentleman Jack Sour,14,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Various,Lemon Juice,SOFT DRINKS,Juice,Gentleman Jack Sour,14,Yes
Toscana,Firenze,Lounge Elegante Room,ROOFTOP BAR,Various,Sugar Syrup,OTHER,Syrup,Gentleman Jack Sour,14,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Mavolo,Gin amuerte coca leaf white,SPIRITS,Gin,Amuerte White Martini,12,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Amuerte White Martini,12,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Various,Olive,OTHER,Garnish,Amuerte White Martini,12,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,18,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,18,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Martini Dry,10,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Martini Dry,10,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Bacardi Martini,Rum Bacardi Carta Blanca,SPIRITS,Rum,Mojito,13,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Mojito,13,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Various,Mint,OTHER,Herbs,Mojito,13,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Mojito,13,Yes
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Diageo,Gin tanqueray n. ten,SPIRITS,Gin,Gin Tonic Ten,18,No
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Ten,18,No
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,10,No
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,10,No
Toscana,Firenze,The Segreto Bar,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,10,No
Toscana,Siena,Club Royal Club,HOTEL BAR,Mavolo,Gin Bobby's,SPIRITS,Gin,Bobby Gin Tonic,11,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bobby Gin Tonic,11,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Various,Cloves,OTHER,Spices,Bobby Gin Tonic,11,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Diageo,Baileys Original Irish Cream,SPIRITS,Liquore,Espresso Martini,12,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Various,Vodka,SPIRITS,Vodka,Espresso Martini,12,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Various,Espresso,SOFT DRINKS,Coffee,Espresso Martini,12,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Martini Dry,11,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Martini Dry,11,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Campari Spritz,12,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Various,Prosecco,WINE,Sparkling Wine,Campari Spritz,12,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Campari Spritz,12,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Boulevardier,10,No
Toscana,Siena,Club Royal Club,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Boulevardier,10,No
Toscana,Siena,Club Royal Club,HOTEL BAR,Campari group,Wild turkey 101 proof,SPIRITS,American Whisky,Boulevardier,10,No
Toscana,Siena,Club Royal Club,HOTEL BAR,Mavolo,Gin Bobby's,SPIRITS,Gin,Bobby Gin Tonic,13,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bobby Gin Tonic,13,Yes
Toscana,Siena,Club Royal Club,HOTEL BAR,Various,Cloves,OTHER,Spices,Bobby Gin Tonic,13,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Brown forman,Gin mare capri,SPIRITS,Gin,Gin Mare Capri Tonic,13,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Mare Capri Tonic,13,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Various,Lemon,OTHER,Fruit,Gin Mare Capri Tonic,13,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Bacardi Martini,Rum Bacardi Carta Blanca,SPIRITS,Rum,Daiquiri,10,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Daiquiri,10,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Various,Sugar Syrup,OTHER,Syrup,Daiquiri,10,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Brown forman,Gin mare capri,SPIRITS,Gin,Gin Mare Capri Tonic,11,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Mare Capri Tonic,11,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Various,Lemon,OTHER,Fruit,Gin Mare Capri Tonic,11,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Bacardi Martini,Rum Havana Club 3 Anni,SPIRITS,Rum,Havana 3 Mojito,14,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Havana 3 Mojito,14,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Various,Mint,OTHER,Herbs,Havana 3 Mojito,14,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Havana 3 Mojito,14,Yes
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Martini Dry,10,No
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Martini Dry,10,No
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Mavolo,Gin amuerte coca leaf red,SPIRITS,Gin,Amuerte Red Negroni,16,No
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Amuerte Red Negroni,16,No
Toscana,Siena,Speakeasy Golden Room,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Amuerte Red Negroni,16,No
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Mavolo,Gin amuerte coca leaf white,SPIRITS,Gin,Amuerte White Martini,13,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Amuerte White Martini,13,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Various,Olive,OTHER,Garnish,Amuerte White Martini,13,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Negroni Sbagliato,13,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Negroni Sbagliato,13,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Various,Prosecco,WINE,Sparkling Wine,Negroni Sbagliato,13,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Pernod ricard,Gin Beefeater,SPIRITS,Gin,Beefeater Negroni,12,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Beefeater Negroni,12,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Beefeater Negroni,12,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Brown forman,Gentleman Jack,SPIRITS,American Whisky,Gentleman Jack Sour,17,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Various,Lemon Juice,SOFT DRINKS,Juice,Gentleman Jack Sour,17,Yes
Toscana,Siena,Osteria Sociale Room,COCKTAIL BAR,Various,Sugar Syrup,OTHER,Syrup,Gentleman Jack Sour,17,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Gin Tonic Tanqueray,10,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Tanqueray,10,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,11,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,11,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Americano,11,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Bacardi Martini,aperitivo martini rosato,SPIRITS,Aperitivi,Martini Rosato Spritz,14,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Various,Prosecco,WINE,Sparkling Wine,Martini Rosato Spritz,14,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Martini Rosato Spritz,14,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Bacardi Martini,Rum Havana Club 3 Anni,SPIRITS,Rum,Havana 3 Mojito,10,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Havana 3 Mojito,10,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Various,Mint,OTHER,Herbs,Havana 3 Mojito,10,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Havana 3 Mojito,10,Yes
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Diageo,Johnnie walker black label,SPIRITS,Scotch Whisky,Johnnie Walker Highball,10,No
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Johnnie Walker Highball,10,No
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Bacardi Martini,Rum Bacardi Carta Oro,SPIRITS,Rum,Cuba Libre,9,No
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Cuba Libre,9,No
Toscana,Siena,The Royal Spirits,COCKTAIL BAR,Various,Lime,OTHER,Fruit,Cuba Libre,9,No
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,17,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,17,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Mediterranean,16,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Fever-tree,Fever-Tree Mediterranean,SOFT DRINKS,Tonica,Gin Mare Mediterranean,16,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Various,Rosemary,OTHER,Herbs,Gin Mare Mediterranean,16,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Mediterranean,14,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Fever-tree,Fever-Tree Mediterranean,SOFT DRINKS,Tonica,Gin Mare Mediterranean,14,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Various,Rosemary,OTHER,Herbs,Gin Mare Mediterranean,14,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Bacardi Martini,Rum Havana Club 3 Anni,SPIRITS,Rum,Havana 3 Mojito,14,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Havana 3 Mojito,14,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Various,Mint,OTHER,Herbs,Havana 3 Mojito,14,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Havana 3 Mojito,14,Yes
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,10,No
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,10,No
Toscana,Pisa,Caffè Golden Lounge,COCKTAIL BAR,Various,Soda,SOFT DRINKS,Soda,Americano,10,No
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,8,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,8,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Americano,8,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Negroni,11,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Gin Mare Negroni,11,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Gin Mare Negroni,11,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Bacardi Martini,Gin bombay sapphire,SPIRITS,Gin,Bombay Sapphire GT,12,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bombay Sapphire GT,12,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,17,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,17,Yes
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,13,No
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,13,No
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,13,No
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Bacardi Martini,Rum Havana Club 3 Anni,SPIRITS,Rum,Havana 3 Mojito,14,No
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Various,Lime Juice,SOFT DRINKS,Juice,Havana 3 Mojito,14,No
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Various,Mint,OTHER,Herbs,Havana 3 Mojito,14,No
Toscana,Pisa,Osteria Rouge Drinks,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Havana 3 Mojito,14,No
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Brown forman,Gin mare capri,SPIRITS,Gin,Gin Mare Capri Tonic,13,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Mare Capri Tonic,13,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Various,Lemon,OTHER,Fruit,Gin Mare Capri Tonic,13,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Martini Dry,10,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Bacardi Martini,Martini Extra Dry,SPIRITS,Vermouth,Martini Dry,10,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Brown forman,Gin mare,SPIRITS,Gin,Gin Mare Negroni,10,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Gin Mare Negroni,10,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Gin Mare Negroni,10,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,9,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,9,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Americano,9,Yes
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Bacardi Martini,Gin bombay sapphire,SPIRITS,Gin,Bombay Sapphire GT,14,No
Toscana,Pisa,Club Notturno Cocktails,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Bombay Sapphire GT,14,No
Toscana,Pisa,Lounge Classic,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Milano Torino,14,Yes
Toscana,Pisa,Lounge Classic,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Milano Torino,14,Yes
Toscana,Pisa,Lounge Classic,HOTEL BAR,Pernod ricard,Gin Beefeater,SPIRITS,Gin,Beefeater Negroni,11,Yes
Toscana,Pisa,Lounge Classic,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Beefeater Negroni,11,Yes
Toscana,Pisa,Lounge Classic,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Beefeater Negroni,11,Yes
Toscana,Pisa,Lounge Classic,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Milano Torino,14,Yes
Toscana,Pisa,Lounge Classic,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Milano Torino,14,Yes
Toscana,Pisa,Lounge Classic,HOTEL BAR,Diageo,Gin Tanqueray,SPIRITS,Gin,Gin Tonic Tanqueray,14,Yes
Toscana,Pisa,Lounge Classic,HOTEL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Gin Tonic Tanqueray,14,Yes
Toscana,Pisa,Lounge Classic,HOTEL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Americano,12,No
Toscana,Pisa,Lounge Classic,HOTEL BAR,Bacardi Martini,Martini rosso vermouth,SPIRITS,Vermouth,Americano,12,No
Toscana,Pisa,Lounge Classic,HOTEL BAR,Various,Soda,SOFT DRINKS,Soda,Americano,12,No
Toscana,Lucca,The Verde House,WINE BAR,Bacardi Martini,aperitivo martini rosato,SPIRITS,Aperitivi,Martini Rosato Spritz,12,Yes
Toscana,Lucca,The Verde House,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Martini Rosato Spritz,12,Yes
Toscana,Lucca,The Verde House,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Martini Rosato Spritz,12,Yes
Toscana,Lucca,The Verde House,WINE BAR,Brown forman,Jack Daniel's,SPIRITS,American Whisky,Jack Daniels Cola,8,Yes
Toscana,Lucca,The Verde House,WINE BAR,Coca Cola HBC,Coca Cola,SOFT DRINKS,Cola,Jack Daniels Cola,8,Yes
Toscana,Lucca,The Verde House,WINE BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,13,Yes
Toscana,Lucca,The Verde House,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,13,Yes
Toscana,Lucca,The Verde House,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,13,Yes
Toscana,Lucca,The Verde House,WINE BAR,Campari group,Aperol,SPIRITS,Aperitivi,Aperol Spritz,13,Yes
Toscana,Lucca,The Verde House,WINE BAR,Various,Prosecco,WINE,Sparkling Wine,Aperol Spritz,13,Yes
Toscana,Lucca,The Verde House,WINE BAR,Various,Soda,SOFT DRINKS,Soda,Aperol Spritz,13,Yes
Toscana,Lucca,The Verde House,WINE BAR,Mavolo,Gin amuerte coca leaf black,SPIRITS,Gin,Amuerte Black Tonic,16,No
Toscana,Lucca,The Verde House,WINE BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Amuerte Black Tonic,16,No
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Brown forman,Gentleman Jack,SPIRITS,American Whisky,Gentleman Jack Sour,14,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Various,Lemon Juice,SOFT DRINKS,Juice,Gentleman Jack Sour,14,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Various,Sugar Syrup,OTHER,Syrup,Gentleman Jack Sour,14,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Pernod ricard,Gin malfy limone,SPIRITS,Gin,Malfy GT Limone,10,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Fever-tree,Fever-Tree Tonic,SOFT DRINKS,Tonica,Malfy GT Limone,10,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Brown forman,Rum Diplomático Reserva Exclusiva,SPIRITS,Rum,Diplomatico Reserva OF,15,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Various,Angostura Bitters,SPIRITS,Bitter,Diplomatico Reserva OF,15,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Various,Sugar,OTHER,Sugar,Diplomatico Reserva OF,15,Yes
Toscana,Lucca,The Basso Corner,COCKTAIL BAR,Campari group,Bitter campari cask tales bourbon barrel finished,SPIRITS,Bitter,Campari Spritz,12,Yes
